class,tweet,x,jarak
0,"b'RT @chimyy_mochii13: Lah lah apa ni apa nih?? \nJahat bbgd emg si kapten, minta dikatain, mnta di cubit ginjalnya \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad bonsai hayu sama aku a\xe2\x80\xa6'",9.23E+17,"-6.16667,106.8,20km"
0,b'RT @CocacolaBersoda: Setiap orang jahat pasti menginginkan hidup yang lebih baik',1.22E+18,"-6.95,107.56667,20km"
0,"b'RT @dsuperboy: O iya, saya minta maaf kalau suatu hari nanti kamu melihat saya tidak seperti apa yang kamu harapkan. Saya cuma bilang, saya\xe2\x80\xa6'",519122102,"-0.95556,100.36056,20km"
0,b'RT @dsuperboy: Setiap orang akan berada di satu titik muak. Muak selalu berusaha baik terhadap orang yang jahat. Muak selalu berusaha santa\xe2\x80\xa6',457331713,"-0.95556,100.36056,20km"
0,"b'RT @eko_kuntadhi: Jahat banget nih, orang. Kalau dia bisa ketemu banyak orang sementara dia sendiri positif. Kan kasian yang nemuin dia.\xe2\x80\xa6'",207087927,"-6.16667,106.8,20km"
0,b'RT @fahimah1Dini_: Hey Kim Byoeng In kenapa anda di episode 10 ini memilih jadi ikut-ikutan jahat jugaa.\n#MrQueenEp10 #NaInWoo #MrQueen htt\xe2\x80\xa6',1.12E+18,"-5.42944,105.2625,20km"
0,b'RT @Fahrihamzah: Tadinya aku gak mau tulis tapi ya salah...kemiskinan itu bukan di jakarta tapi di daerah terpencil sana...itu rakyat bunuh\xe2\x80\xa6',386637478,"-6.16667,106.8,20km"
0,b'RT @fallsky90: @republikaonline Disini sinovac dipaksa sampe urusan pidana.\nDisana juga dipaksa kontrasepsi.\n\nSatu ideologi satu sistem ...\xe2\x80\xa6',464759910,"-6.95,107.56667,20km"
0,"b'RT @farrhaaaann: \xe2\x80\x9cYa Tuhanku, aku berlindung pada-Mu dari rasa sedih serta duka cita ataupun kecemasan, dari rasa lemah serta kemalasan, da\xe2\x80\xa6'",1.26E+18,"-6.16667,106.8,20km"
0,"b'RT @hann_twsn: @akunfangirling Jahat bngt ahhh,kasian Gun tau\xf0\x9f\x98\xad'",1.17E+18,"-6.16667,106.8,20km"
0,b'RT @hellosnzh: jangan mau percaya perkataan jahat dari orang yang ga kenal-kenal banget',1.26E+18,"-6.16667,106.8,20km"
0,b'RT @hendhihendhi: Welcome back @PRFMnews jahat pisan aya jelama nu niat nga report teu puguh akun penting sekelas PRFM. Lanjutkan min\xf0\x9f\x94\xa5',150589950,"-6.95,107.56667,20km"
0,b'RT @hikmalia__: @officialkvibes Ya allah aku nangis\xf0\x9f\x98\xad apasih susahnya saling support! Ngak perlu komentar jahat sampe ke ibunya? Astagfirull\xe2\x80\xa6',9.87E+17,"3.66667,98.66667,20km"
0,b'RT @historia_id: Buya Hamka tak pernah menyangka orang yang terlihat baik kepadanya ternyata memiliki niat yang jahat. https://t.co/lztZdlf\xe2\x80\xa6',1338085808,"-6.16667,106.8,20km"
0,"b'RT @HISTravelID: Festival Hakata Gion Yamakasa disebut sebagai festival pembersihan dari berbagai roh jahat loh, Travel Mates! #HISTravelIn\xe2\x80\xa6'",2202697460,"-6.16667,106.8,20km"
0,"b'RT @ichahrnssa: @vandy_46 Tapi kenyatannya memang gitu, Mz Fan. Cewek kalau bucin parah sama cowok lebih mentingin cowoknya, dibilang bodoh\xe2\x80\xa6'",797619252,"-0.50222,117.15361,20km"
0,b'RT @intanorii: Orang2 yg ngetiknya jahat disosmed pernah mikir gak ya kalo nanti pas kita udah meninggal semua yg kita lakukan akan diperta\xe2\x80\xa6',1.33E+18,"-6.96667,110.41667,20km"
,b'RT @janpiterjonkun: @mistersenpaikw yang ngondek dan jahat itu kayak...handmaiden patriarchy. yang harusnya sama2 supporting dan embracing\xe2\x80\xa6',1.31E+18,"-6.16667,106.8,20km"
,b'RT @jokoanwar: Nonton film udah dibikin gampang di streaming resmi. Seharga 1 cangkir kopi bisa utk ratusan film. \n\nKalian tetap milih nont\xe2\x80\xa6',8.34E+17,"-6.16667,106.8,20km"
1,b'RT @kasman_vandi: @Corona_KafirNw @MUIPusat MUI jangan ngurusin Polisi. Jangan urusin negara. Urusin saja umat Muslim supaya gk diajak jaha\xe2\x80\xa6',1.31E+18,"-6.16667,106.8,20km"
,b'RT @lelavalava: Mutualku siapa aja yang follow dia? \n\nYah. Akun jahat. Itu bukan aku ya! Unfollow gih :) https://t.co/nLXkLnclRt',1.26E+18,"-6.16667,106.8,20km"
,,,
1,b'RT @LelembutNaga: @LOVE_AG4EVER @CCICPolri @DivHumas_Polri Bagaimana negara ngak hancur bila oposan2nya jahat dengan kebohongan yg penuh fi\xe2\x80\xa6',147085341,"-6.16667,106.8,20km"
,b'RT @lilacbrwnsgr: jahat sih asli udah nyaman masa dighostingin\n:)',1.33E+18,"-6.95,107.56667,20km"
,"b'RT @logic_editor: Ikhlas ini harus dilandasi ilmu juga, agar tdk dimanfaatkan org jahat.\n\nKarena kadang rasa malas datang dlm bentuk yg tam\xe2\x80\xa6'",1276346761,"-6.96667,110.41667,20km"
,,,
,b'RT @lstrsiska: Emg jahat',1.25E+18,"-6.95,107.56667,20km"
,b'RT @LuvRhini: Lu itu yang paling jelek dari semua mantanku..\n\nKalimat yang paling menyakitkan dari mulut jahat orang yang pernah aku sayang\xe2\x80\xa6',189146869,"3.66667,98.66667,20km"
,"b'RT @Makpiro: @minkyungsa @lafleurdks Jahat sih kalau gitu , aku yg gak terlalu tau , tapi sebagai perempuan merasa sedih\xf0\x9f\x98\xad'",9.08E+17,"3.66667,98.66667,20km"
,"b'RT @MuhammaD19s: 58.7 K PELANGGAN,telegram ANGIN GUNUNG tdk dapat di akses..!\n\nAda apa?\n\nAkun ini gencar menyuarakan tragedi KM 50...!\n\nKet\xe2\x80\xa6'",266580243,"-6.16667,106.8,20km"
,b'RT @nantigwkabarin: @Burungbalam_ @imbangimedia Dan orang yang baik pun tidak bisa menyuarakan kebenaran karena banyaknya orang jahat yang\xe2\x80\xa6',2766170131,"-6.16667,106.8,20km"
,"b'RT @nvytarys: Well actually Bright is so smart and brilliant!! Okelah cara dia emang kesannya ""jahat"" but mew lebih ""jahat"" lagi sama gulf.\xe2\x80\xa6'",1.28E+18,"-5.13333,119.43111,20km"
,"b'RT @pandie28__: ""Jangan menjadi jahat hanya karena perlakuan buruk seseorang di masalalu, dunia terlalu sebentar hanya untuk membalas denda\xe2\x80\xa6'",1.29E+18,"-6.16667,106.8,20km"
1,"b'RT @Partono_ADjem: @mr_adityason Dr dia bikin narasi angka naik sejak liburan jg udh kacau sih.\nOrg pd ga punya duit, dituduh liburan.\nProm\xe2\x80\xa6'",1.13E+18,"-6.16667,106.8,20km"
0,"b'RT @Raesaka: Menolak divaksin dengan alasan apapun yaa terserah, tapi yaa nggak usah berkoar-koar. Vaksin apapun bentuknya itu adalah harap\xe2\x80\xa6'",230439166,"-6.16667,106.8,20km"
,b'RT @RafikaBayu: @BERKARYA_NET jaman soeharto gaji pns dipotong tiap bulan utk iuran golkar.pas masa kampanye wajib ikut kampanye.kl enggak.\xe2\x80\xa6',500705112,"-6.96667,110.41667,20km"
1,b'RT @rannriego: Bukan dia yang jahat. Tapi bapermu yg salah tempat.',1.15E+18,"-6.16667,106.8,20km"
0,b'RT @RirryVLNY: aku emang bukan orang baik sih tapi ga semua hal jahat itu kelakuan aku............',1.22E+18,"-7.23333,112.73333,20km"
0,"b'RT @riyadioyad: Masih banyak orang yang baik di atas dunia yang jahat ini, percayalah.'",1.34E+18,"-2.98333,104.76444,20km"
1,"b'RT @sarahsalsabyla: Menurut gue FPI nyerang polisi itu udh salah bgt, klo emng mereka kira ada orang jahat yg ngikutin knp waktu penguntitn\xe2\x80\xa6'",1.15E+18,"-7.23333,112.73333,20km"
1,b'RT @Shda_Agatha: @Ephraym9 yg jahat itu cracker yg suka nyolongin data orang trus dijual lagi ke pihak lain. itu yg bahaya.',9.49E+17,"-6.16667,106.8,20km"
0,"b'RT @shintapurmwti: Dunia tidak jahat, hanya saja kita sedang dilatih untuk kuat'",553483540,"-6.16667,106.8,20km"
0,b'RT @SHV3: @Bengkeltanah2 @_MbakSri_ Aneh ya mobil polisi ditungguin...mau apa ?...niat jahat ??? Support polisi berantas kejahatan ...bravo\xe2\x80\xa6',1.27E+18,"-6.95,107.56667,20km"
0,"b'RT @tedyjuan: Yg penting baik aja dlu,\nurusan dia tetap jahat padamu ,\nitu urusan dia Dengan NYA.'",1.16E+18,"-6.95,107.56667,20km"
1,b'RT @tehpochy: @bdngfess Jahat banget kamu nder',319419384,"-6.95,107.56667,20km"
1,b'RT @thepopoh: orang jahat naik motor RX-KING.. trus dia tobat.. sekarang jadi orang baik trus ikut BIKE TO WORK  #khotbahtimeline',1.10E+18,"-6.16667,106.8,20km"
0,b'RT @thereforyouhey: @uttazt_ Tetap menjadi baik \nwalau dilingkungan yang jahat\nTetap jadi diri sendiri \ndaripada menjadi badut \nuntuk kesen\xe2\x80\xa6',1.22E+18,"-6.16667,106.8,20km"
0,"b'RT @toobrainytofall: @subtanyarl ""Oh, gue baperan,"" terus langsung sebut kekurangan fisik dia balikin body shaming kalo dia marah, ""ih cie\xe2\x80\xa6'",1.11E+18,"-3.33333,114.58333,20km"
0,"b'RT @xathrya: @studioantelope ""Rangga, apa yang kamu lakukan ke saya itu jahat anjir!""'",93532799,"-6.16667,106.8,20km"
0,b'RT @yundasalsa: @bintang_kelana @SahabatBundaEva @jokowi @PDI_Perjuangan @Gerindra @NasDem @Humas_MA @bumegabercerita @66Hasto @PDIP_Lampun\xe2\x80\xa6',1.33E+18,"-5.42944,105.2625,20km"
0,b'RT @yundasalsa: @bintang_kelana @SahabatBundaEva @jokowi @PDI_Perjuangan @Gerindra @NasDem @Humas_MA @bumegabercerita @66Hasto @PDIP_Lampun\xe2\x80\xa6',549296340,"-5.42944,105.2625,20km"
0,"b'RT @zakwannur: ibu bilang orang jahat, ngomongin tata krama dan sopan santun tapi sendirinya begini... \xf0\x9f\xa5\xb4 https://t.co/ALf7JpZtIc'",58829907,"-7.80139,110.36444,20km"
0,"b'Saat itu ia ditangkap atas tuduhan penipuan, mendirikan organisasi jahat dan pelecehan seksual. Sidang terhadapnya dimulai bulan September 2019'",1.22E+18,"-7.23333,112.73333,20km"
0,b'Sadar gak sih.. km orang yg paling jahat dalam hidupku..',1.27E+18,"-7.80139,110.36444,20km"
0,"b'Salam #SahabatReligi \n""Lewat penampilan perdana-Nya, Yesus memperlihatkan siapa diri-Nya sebenarnya. Ia tidak hanya membuat orang banyak heran dan terkesima, tetapi Ia juga membuat roh jahat tunduk &amp; tidak berdaya di hadapan-Nya""\nSimak #RenunganPenyuluhKatolik lengkapnya \xf0\x9f\x91\x87 https://t.co/TgW75gBCTN'",1.24E+18,"-6.16667,106.8,20km"
0,"b'Sampe akhirnya ga kedenger apa apa. Tiba tiba h-2 hari terakhir kerja di situ, ada sepupunya partner gue lagi di training sama partner gue sendiri buat gantiin gue..\n\nGila gila,, jahat bgt kek gitu\nAda udang di balik bakwan'",143338822,"-6.16667,106.8,20km"
0,"b'saya gapernah bosen jadi orang baik, tapi saya gapernah bilang kalau saya gabisa jadi orang jahat.'",1.35E+18,"-6.16667,106.8,20km"
0,"b'Saya tau program Crikaya itu Jahat-Jahatan. Tapi setelah nonton Cooking Kuy, sepertinya boleh lah liat kelakuan anak-anak ngerecokin mamihnya masak @officialJKT48'",458063294,"-6.16667,106.8,20km"
0,"b'Sbenernya udh putus dr 2018, dia selingkuh padahal kami sdh mau nikah\xf0\x9f\xa5\xba\nAku hancur, sampe skrg gaberani jalin hubungan lagi. Insekyur, ngerasa gapantes buat siapa2 dan masih suka nanya aku salah apa he smpe km jahat gt\xf0\x9f\x98\xad\nTp dia hebat, mampu berjalan tanpa beban stlh mninggalkan.'",1.17E+18,"-1.59,103.61,20km"
0,"b'se gasukanya gue sama idol, gue gapernah sampe ngereport mv nya, tapi sumpah lo jahat banget anjing'",1.30E+18,"-7.80139,110.36444,20km"
0,"b'Sebetulnya gue kaga biasa jadi orang jahat,hati gue prasa bangat.'",1.06E+18,"-6.16667,106.8,20km"
0,"b'SEDOT LEMAK?? DTOZYM AJ, TURUN BB 2-5KG/MINGGU BISA. DETOX LEMAK JAHAT &amp; PELIHARA SALURAN CERNA ORDR SMS 081286985708 BBM 5846987F https://t.co/sXbaxNQHZ6'",7.79E+17,"-6.16667,106.8,20km"
0,b'Sekali nya baik ke orang suka di salah gunakan\nSekali nya jahat ke orang suka di nyinyirin \n#nyinyir #SemangatWOW #NyindirAlus',1.28E+18,"-2.98333,104.76444,20km"
0,"b'Sekilas gue agak menyesali juga kurir ini kenapa harus parkir di pinggir jalan sedangkan paketnya ditinggal di motor. Tp yang gue sesali juga sih, kenapa masih ada org yg hatinya jahat kyk begini juga ya. Kasian abang kurirnya.'",62060172,"-6.16667,106.8,20km"
0,"b'Selain rindu, aku juga mau minta maaf.\nMaaf pernah menaruh curiga yang tidak tidak.\nMaaf pernah ngerasa kalo ini nggak adil.\nTapi\naku sudah sadar,\nNggak seharusnya aku begitu kan?\nAku nggak boleh jadi orang jahat yang egois.'",940811462,"-6.16667,106.8,20km"
0,"b'Selang beberapa minggu Fira kumat lagi dan sering kesurupan lagi. Gangguan pun mulai kembali menghantui fira, Selimut fira sering ditarik oleh dhemit jahat yang mengganggunya. Fira juga mulai sering bermimpi bertarung dengan banyak dhemit.'",1.15E+18,"-7.23333,112.73333,20km"
0,b'Selasa plis jangan jahat',1238592925,"-7.80139,110.36444,20km"
0,"b'Semalem liat film genre thriller. Orang yg ngebully, mati dan dengan cara mengenaskan. Dlm batin berasa lega epic comeback dan emg pantas sih. Yaa emg setiap perbuatan pasti ada balasan nya. Karma baik dan karma jahat emg ada.'",304349870,"-7.80139,110.36444,20km"
0,"b'Semoga kamu dijauhkan dr org2 jahat ya ce, semoga bisa selalu berbuat baik. Aamiin yaAllah'",1.29E+18,"1.49306,124.84126,20km"
0,"b'Semoga kamu tidak masalah dengan masa laluku yang kini menjadi masa kini ku... masa depan aku memohon padamu jangan jadikan aku menjadi pecundang untuk yang kedua kalinya... aku bukan wanita yang baik, tapi aku akan berusaha untuk tidak menjadi jahat....'",1.26E+18,"-6.95,107.56667,20km"
0,"b'Semoga tidak akan pernah. Itu jahat sih.\n.\n.\nTapi kan orang radikal itu emang jahat, setidaknya bagi mereka yg menganggap jahat. Hehe.'",190527273,"-6.96667,110.41667,20km"
0,b'Semoga WA ada fitur like message kek di Instagram jadi biar kalo ada reply yg sesuai dengan apa yg di arepin cukup like aja gitu wkwkw biar ga jahat jahat banget kalo cuma R doang',1.10E+18,"-7.80139,110.36444,20km"
0,"b'Seorang pencuri jahat melahirkan anak. Tujuan : klo ud gede bs bantu nyuri. waktu anak dh gede, akhirnya tau bokapnya salah. 18 thn tersiksa n kebanyakan dpt pelajaran negatif. Tntu si bpk bakal ttp jaga anaknya, ya tujuanny biar bs bantu dia nyuri. Tpi.. ""kasihi orang tua mu"" gg'",1.18E+18,"-6.16667,106.8,20km"
0,"b'Serius dah kesel bgt Ama yg komen jahat ke sejeong gara"" interaksi doang Ama Sehun'",1.02E+18,"-6.16667,106.8,20km"
0,b'Seriusan nanya emg kl gini salah/dosa/jahat/menyakiti keluarga korban ya? Bagian mananya? Beneran nanya bukan nyindir ini https://t.co/tMBQIQoZwh',108021089,"-6.16667,106.8,20km"
0,"b'Sesaat sampe sesek..\nLaahh jahat banget sih, niat banget kalo mau ngasih tau \xf0\x9f\x98\x82\nHeran deh, iya iyaa. AKU MONDOOORRR'",257805120,"-7.23333,112.73333,20km"
0,b'Seseorang cukup dianggap jahat bila ia mengejek saudaranya sesama muslim(HR. Muslim)',2754103284,"-6.16667,106.8,20km"
0,b'Sesungguhnya syaitan itu hanya menyuruh kamu berbuat jahat dan keji.(QS.AlBaqarah:168)',472064962,"-5.13333,119.43111,20km"
0,"b'Setelah Bbm, whatsapp, telegram dan sekarang terbaru signal.\nInovasi benar-benar tak henti-henti.\nSemakin canggih dunia digital semakin ga bisa terhapus jejak diri.\nZaman yg skenario diri cepat tersebar baik itu perbuatan baik ataupun jahat.'",131457140,"3.66667,98.66667,20km"
0,b'Setelah masker jdi bahan bisnis sekarang Vaksin pun juga ! Anjing betul ! Emgnya tubuh kami masyarakat ini bahan uji cba ?! Iya ga mati karena corona mlh mati sehabis di vaksin !!!!! Klo ga mati paling cacat ! Pembunuhan masal betul2 kalian2 ini jahat semua \n#TolakDivaksinSinovac',8.45E+17,"-6.16667,106.8,20km"
0,"b'Setiap orang pasti punya sisi baik dan buruk, seperti yin dan yang ada titik hitam di warna putih dan titik putih di warna hitam, menggambarkan karakter manusia. Jadi gak selamanya orang jahat akan jahat terus dia pasti ada sisi baiknya. Begitupun sebaliknya. https://t.co/nW1HMmHOMj'",80536514,"-6.95,107.56667,20km"
0,"b'Setiap Pagi Saya Berdo\xe2\x80\x99a dan Meminta kepada Tuhan. \xe2\x80\x9cYa Allah ya Tuhan ku.. Jauhkan lah aku dari orang yg berniat jahat &amp; zhalim kepada hidupku, dan kelilingilah aku dari orang yg baik dan membawa aura positif dalam hidupku. Engkau maha mengetahui hati manusia. Aamiin\xe2\x80\x9d\xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb'",3097001761,"-6.95,107.56667,20km"
0,"b'Setiap.  orang yang datang dalam hidupmu adalah sebuah  pelajaran,\nOrang baik akan memberikanmu kebahagiaan,\nOrang jahat akan memberikan mu pengalaman ,\nBahkan seburuk-buruknya orang akan memberikanmu pelajaran'",1.35E+18,"-6.16667,106.8,20km"
0,b'Siapa si yang jahat anjir',7.53E+17,"-6.16667,106.8,20km"
0,"b'Sinopsis Radha Krishna ANTV Rabu 13 Januari 2021, Krishna Taklukan 8 Jelmaan Sosok Kansa yang Jahat! https://t.co/wNYSEYerKs'",448592225,"-6.95,107.56667,20km"
0,"b'Sllu minta didketin am yg bae2 am org baek kl bnyak yg dket am kita brti kita org baek dan org itu baek am kita tp kl dijauhin brti org itu ga baek buat kita bkn orgnya yg jahat tp dia baek buat org laen bukan buat kita. Kta2 ini yg sllu diingetin bunda,emak eke emak panutan\xf0\x9f\x98\x98\xf0\x9f\xa4\x8d'",1121063305,"-5.42944,105.2625,20km"
0,b'Sudah hukum alam jika si jahat akan selalu bahagia terlebih dahulu lalu runtuh kemudian dan si baik kebalikannya.',1.16E+18,"-6.16667,106.8,20km"
0,"b'Sumpah ini orang paling jahat banget, paling sombong banget, bantu block IG dan report,, bukan manusia gue rasa sih ini orang.. ada orang bersedih kedukaan dia malah pansos dengan menunjukan badannya yang nggak seberapa itu https://t.co/zJY7ylMIrB'",401182216,"-6.16667,106.8,20km"
0,b'Sumpah jahat banget itu staff. Semoga cepet ketangkep pelakunya. Semangat mba nancy. You deserve a lot of love \xf0\x9f\x92\x97\n\n#\xeb\xb6\x88\xeb\xb2\x95\xec\xb4\xac\xec\x98\x81_\xec\xb2\x98\xeb\xb2\x8c\xea\xb0\x95\xed\x99\x94\n#\xeb\xb6\x88\xeb\xb2\x95\xec\xb4\xac\xec\x98\x81_\xec\xa0\x88\xeb\x8c\x80\xea\xb7\xbc\xec\xa0\x88\n#OurRainbowNancy',1.27E+18,"-6.16667,106.8,20km"
0,"b'Sumpah jahat bgt yg nyebarin foto nancy,  ga kebayang kalo gw digituin \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",1.10E+18,"-6.96667,110.41667,20km"
0,b'sumpah kenapa sih masih ada yang ga mkir keadaan keluarga korban. terus masih ngegali sbelum kejadian ada firasat ga? nanya mendiang semasa hidupnya seperti apa. \njahat tau! apalagi yang britain calon penumpang yang gagal naik dan selamat.\nIh yaa... abis nama korban disebut2.',100390360,"-6.95,107.56667,20km"
0,b'Sy menolak diaku akrab ysp\nSauki Ari cs hadi cs dan sp pun yg sering sok akrab utk tuj jahat',1.14E+18,"-6.16667,106.8,20km"
0,b'Takut ngerasa salah\nCape\xc2\xb2 gue intropeksi diri\nternyata lo yang jahat njirr',1.20E+18,"-6.16667,106.8,20km"
0,b'Takut sih.. Tapi lebih takut sama orang jahat :( https://t.co/MwtqeBgllg',8.23E+17,"-6.16667,106.8,20km"
0,b'Team pemburu roh jahat. \n\n#TheUncannyCounter #TheUncannyCounterEp12 https://t.co/Tmrkks9rM1',1049883434,"3.66667,98.66667,20km"
0,"b'Teganya kau.. aku telp kamu tak mau, aku sms pun kamu tak mau, dasar jahat. ok aku sadar sekarang bahwa pulsa habis harus diisi'",1.04E+18,"3.66667,98.66667,20km"
0,b'Temui\nBahkan beberapa bulan ini mrk bayar pasukan utk membunuh sy\nDg sgt jahat\n\nLalu mrk ribut soal hak \nYg sy bahkan TDK dibayar dan tdk pernah dibayar oleh PKI ini ato sp pun di lingkungan yg mrk fitnah sy mengenai itu',1.14E+18,"-6.16667,106.8,20km"
0,b'Tengok muka president pun dah tau muka jahat',540676586,"-6.95,107.56667,20km"
0,b'Terdengar jahat tapi aku suka kamu kena karma',1.10E+18,"-6.16667,106.8,20km"
0,b'Terharu anjir dikelilingin orang-orang baik. Ininih yang bikin mau jahat ke orang mikir berkali-kali-kali kalo teryata sekeliling orang orang baik semua',244855117,"-6.16667,106.8,20km"
0,"b'Terkadang, ada sebagian orang yg suka membicarakan diri kita kepada teman2nya, dengan bermaksud jahat utk menjatuhkan kita.'",1424719117,"-6.16667,106.8,20km"
0,"b'Terlepas dari hal yg dialami nancy.. aku pikir ini tuh dah jahat banget\xf0\x9f\xa5\xbadan Nancy udah kuat banget bertahan disituasi kaya gini, \xed\x99\x94\xec\x9d\xb4\xed\x8c\x85 \xec\x9a\xb0\xeb\xa6\xac \xeb\x82\xb8\xec\x8b\x9c \xec\x96\xb8\xeb\x8b\x88\n #OurRainbowNancy'",1.26E+18,"-6.95,107.56667,20km"
0,"b'ternyata ini yg bikin gue nyesek selama ini, mungkin gw selalu berekspektasi orang2 bakalan baik ke gue ketika gue juga baik ke mereka. tapi ya skrng intinya baik aja dlu, kalo di bales jahat yaudah urusan dia sama tuhan. https://t.co/dK8uZ6b8Tl'",383752756,"-6.95,107.56667,20km"
0,b'Ternyata kebiasaan meninggalkan sarapan di waktu kecil berdampak pada kolesterol jahat (LDL) yg tinggi ketika dewasa #SukaInfo',1381837801,"0,109.33333,20km"
0,"b'Tersebar Foto Nancy Momoland Ganti Baju, Netizen: Orang Jahat Sekarang Banyak Banget https://t.co/LZCj2TUVXn'",788744100,"0.53333,101.45,20km"
0,"b'Tersebar+Foto+Nancy+Momoland+Ganti+Baju%2C+Netizen%3A+Orang+Jahat+Sekarang+Banyak+Banget, https://t.co/LHw8qOeq9w'",514193923,"0.53333,101.45,20km"
0,"b'terserah ya mau bub gue apa gimana, gue gamau jg mutualan sama orang yg ketikannya jahat dan suka asal tuduh. thx beby xixixi.'",164264218,"-7.80139,110.36444,20km"
0,"b'The fact that I to paint and weld si Jahat\'s chassis yet I am thinking of buying Momo or Nardi steering wheel is beyond me. 14"" Prototipo seems nice'",261228712,"3.66667,98.66667,20km"
0,"b'the penthouse kok ga asik, yg jahat malah menang, pdhl aku pgn liat yg jahat sengsara'",1.14E+18,"0.92,104.51,20km"
0,"b'Tidak perlu kaget dengan pemberitaan Harun Yahya, memangnya sejak kapan pemikiran manusia  yang ia sampaikan sejalan dengan perilaku?\nBaik tidak perlu pintar ataupun harus pintar begitupun menjadi jahat.'",3231620952,"-7.23333,112.73333,20km"
0,"b'tidurlah kawan, dunia terlalu jahat hati ini...~'",1937311718,"-6.16667,106.8,20km"
0,b'tiktok jahat bgtttt masa aing nangis di kantor grgr liat fyp isinya capt.afwan semua\xf0\x9f\x98\xa2',235877478,"-6.12,106.15028,20km"
0,"b'Udh pda gk ngotak org"" ma \xf0\x9f\x98\x8cjahat bgt'",9.57E+17,"-7.80139,110.36444,20km"
0,"b'Validatorku jahat deh udah 2 minggu cuekin aku, chat cuma diread doang\xf0\x9f\x98\xad'",1.23E+18,"-5.13333,119.43111,20km"
